event_id,event_name,user_id,account_id,deal_id,event_timestamp,ingested_at,event_date,platform,device_type,app_version,country_code,event_properties,is_test_event,source_system
27869f5c-6dcc-4136-989d-5d04346ef720,create_deal,user_90,account_94,deal_525,07:04.0,07:04.0,01/12/2027,web,desktop,1,DK,"{""feature_name"": ""dashboard"", ""source"": ""api"", ""pipeline_id"": ""pipeline_5"", ""stage_id"": ""stage_3""}",FALSE,backend
d5186f59-d339-43b2-97c0-ca8ff56676fa,move_deal_stage,user_90,account_94,deal_624,07:41.0,07:41.0,01/12/2027,web,desktop,2.1,DE,"{""feature_name"": ""dashboard"", ""source"": ""api"", ""pipeline_id"": ""pipeline_7"", ""stage_id"": ""stage_6""}",FALSE,backend
7eca2b80-b70f-4a8d-b658-0eda02a4b35b,enable_automation,user_90,account_94,,10:29.0,10:29.0,01/12/2027,mobile,desktop,1.1,NL,"{""feature_name"": ""automation"", ""source"": ""api"", ""automation_type"": ""reminder""}",FALSE,frontend
6efecb67-0269-47cd-8ed3-e1c6b32f184a,create_deal,user_90,account_94,deal_496,13:10.0,13:10.0,01/12/2027,mobile,desktop,1.1,FR,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_2"", ""stage_id"": ""stage_3""}",FALSE,backend
528ba7fd-c241-4cb7-a586-8d70d07b8e28,log_activity,user_90,account_94,deal_305,15:06.0,15:06.0,01/12/2027,mobile,mobile,2,DK,"{""feature_name"": ""automation"", ""source"": ""automation""}",FALSE,backend
75085f94-afe9-4ea6-afd3-b22c20cd250c,move_deal_stage,user_90,account_94,deal_765,17:48.0,17:48.0,01/12/2027,mobile,mobile,1.1,UK,"{""feature_name"": ""deal"", ""source"": ""api"", ""pipeline_id"": ""pipeline_8"", ""stage_id"": ""stage_3""}",FALSE,backend
448d57bb-a5b0-49e1-a213-5bafda1fc91d,enable_automation,user_90,account_94,,19:38.0,19:38.0,01/12/2027,web,desktop,2.1,SE,"{""feature_name"": ""dashboard"", ""source"": ""ui"", ""automation_type"": ""follow_up""}",FALSE,backend
a23ac0af-5b99-49d6-9629-64b53efba0e4,enable_automation,user_90,account_94,,21:17.0,21:17.0,01/12/2027,mobile,desktop,1.1,NL,"{""feature_name"": ""dashboard"", ""source"": ""api"", ""automation_type"": ""lead_assignment""}",FALSE,automation
0a28a267-faf6-4829-8897-96148b90cbf3,enable_automation,user_180,account_91,,26:11.0,26:11.0,,mobile,desktop,2,DE,"{""feature_name"": ""dashboard"", ""source"": ""automation"", ""automation_type"": ""reminder""}",FALSE,automation
aca4423a-0717-42f6-8138-9498f71c2890,log_activity,user_180,account_91,deal_229,27:19.0,27:19.0,,web,mobile,2,UK,"{""feature_name"": ""pipeline"", ""source"": ""api""}",FALSE,backend
de5a3338-23f9-44b4-89d7-e6a906e46906,enable_automation,user_180,account_91,,30:15.0,30:15.0,01/12/2027,web,mobile,2.1,UK,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""automation_type"": ""sync""}",FALSE,backend
829470f0-f116-4c79-9574-3b6e1c01ba44,log_activity,user_180,account_91,deal_760,30:52.0,30:52.0,01/12/2027,mobile,mobile,2,UK,"{""feature_name"": ""pipeline"", ""source"": ""api""}",FALSE,automation
d971abae-580d-4d6c-a8db-1dbf47c2c687,log_activity,user_180,account_91,deal_334,32:40.0,32:40.0,01/12/2027,mobile,desktop,1,DK,"{""feature_name"": ""deal"", ""source"": ""automation""}",FALSE,backend
4c019bb2-c878-41e4-96d5-5f9ef41bd006,log_activity,user_180,account_91,deal_21,25:04.0,25:04.0,01/12/2027,mobile,desktop,2.1,NO,"{""feature_name"": ""dashboard"", ""source"": ""automation""}",FALSE,frontend
f546c57f-97aa-4be5-ac12-01c1d0f2a622,move_deal_stage,user_227,account_118,deal_253,41:35.0,41:35.0,01/13/2027,web,desktop,2,SE,"{""feature_name"": ""pipeline"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_5"", ""stage_id"": ""stage_6""}",FALSE,automation
f8de9605-570f-4a8d-a9db-1e251f1b3cbf,move_deal_stage,user_227,account_118,deal_654,42:49.0,42:49.0,01/13/2027,web,desktop,2,FR,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_4"", ""stage_id"": ""stage_4""}",FALSE,frontend
ef48b519-9781-416e-96ef-fc301b783e35,move_deal_stage,user_227,account_118,deal_568,44:17.0,44:17.0,01/13/2027,web,desktop,2,SE,"{""feature_name"": ""dashboard"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_3"", ""stage_id"": ""stage_1""}",FALSE,automation
2dae6216-d29a-4753-b3e5-1f171083b12d,log_activity,user_227,account_118,deal_108,45:54.0,45:54.0,01/13/2027,mobile,mobile,2.1,NL,"{""feature_name"": ""dashboard"", ""source"": ""automation""}",FALSE,frontend
45ef0700-6498-415b-a4e0-4e5651d93c5c,move_deal_stage,user_227,account_118,deal_61,39:16.0,39:16.0,01/13/2027,mobile,desktop,1,NO,"{""feature_name"": ""pipeline"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_5"", ""stage_id"": ""stage_2""}",FALSE,frontend
95dbcc60-a072-43b7-8b59-845c7df49bef,login,user_227,,,41:34.0,41:34.0,01/13/2027,mobile,desktop,2.1,FR,"{""feature_name"": ""pipeline"", ""source"": ""api""}",FALSE,backend
724ef9ca-9bee-4628-bda0-86472c1c1ecc,move_deal_stage,user_227,account_118,deal_494,43:45.0,43:45.0,01/13/2027,web,desktop,2.1,NL,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_3"", ""stage_id"": ""stage_4""}",FALSE,automation
3a9de0b0-5972-4a32-8d2b-f0554e1d5973,log_activity,user_227,account_118,deal_557,46:18.0,46:18.0,01/13/2027,mobile,desktop,1,FR,"{""feature_name"": ""automation"", ""source"": ""automation""}",FALSE,backend
b9f7c9b6-b691-4b8a-afc2-05d3d6b5f1e2,log_activity,user_268,account_105,deal_702,45:18.0,45:18.0,01/13/2027,web,desktop,1.1,UK,"{""feature_name"": ""dashboard"", ""source"": ""automation""}",FALSE,frontend
c0370faa-23b4-4c10-96cb-087479ef51ba,enable_automation,user_268,account_105,,47:42.0,47:42.0,01/13/2027,mobile,mobile,1,FR,"{""feature_name"": ""dashboard"", ""source"": ""api"", ""automation_type"": ""lead_assignment""}",FALSE,backend
fc53ffd9-f829-4772-97ca-c3a69134951f,enable_automation,user_268,account_105,,48:50.0,48:50.0,01/13/2027,web,desktop,1,DK,"{""feature_name"": ""dashboard"", ""source"": ""automation"", ""automation_type"": ""follow_up""}",FALSE,frontend
1e0359ad-0759-482d-9949-fbdfdf15d646,move_deal_stage,user_268,account_105,deal_434,51:28.0,51:28.0,01/13/2027,web,desktop,1,UK,"{""feature_name"": ""dashboard"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_8"", ""stage_id"": ""stage_1""}",FALSE,frontend
e8d529ff-8359-469a-9a55-d7775fd741ef,login,user_268,account_105,,54:05.0,54:05.0,01/13/2027,web,mobile,1,SE,"{""feature_name"": ""automation"", ""source"": ""automation""}",FALSE,automation
967fba8c-c7e3-454c-92e8-2b51bc0483c8,move_deal_stage,user_268,account_105,deal_134,56:24.0,56:24.0,01/13/2027,mobile,desktop,2.1,NL,"{""feature_name"": ""dashboard"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_6"", ""stage_id"": ""stage_3""}",FALSE,automation
435c12f9-21cb-47e1-a2e9-99c56f417504,create_deal,user_268,account_105,deal_455,59:16.0,59:16.0,01/13/2027,mobile,desktop,2,UK,"{""feature_name"": ""deal"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_7"", ""stage_id"": ""stage_2""}",FALSE,backend
97555159-f5f4-4360-a4cd-4705026bff7d,login,,account_105,,00:29.0,00:29.0,01/13/2027,mobile,mobile,1,DK,"{""feature_name"": ""dashboard"", ""source"": ""automation""}",FALSE,automation
66bb0e5c-19f2-4fb5-98ea-29f9ab6f074c,log_activity,user_268,account_105,deal_435,13:33.0,13:33.0,01/13/2027,web,desktop,2,UK,"{""feature_name"": ""deal"", ""source"": ""api""}",FALSE,frontend
825c6c2c-7928-4b24-850f-8aecb5b7d6c3,create_deal,user_268,account_105,deal_89,14:06.0,14:06.0,,mobile,desktop,2.1,DK,"{""feature_name"": ""automation"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_4"", ""stage_id"": ""stage_4""}",FALSE,backend
d65e3ea0-0650-4fda-9f06-1f8fa4e3f334,view_dashboard,user_268,account_105,,15:13.0,15:13.0,01/13/2027,web,desktop,2,NO,"{""feature_name"": ""pipeline"", ""source"": ""api""}",FALSE,backend
864c9c8a-bcc8-46d4-a308-a9de808fb3b3,move_deal_stage,user_268,account_105,deal_590,17:18.0,17:18.0,01/13/2027,mobile,desktop,2.1,FR,"{""feature_name"": ""automation"", ""source"": ""api"", ""pipeline_id"": ""pipeline_8"", ""stage_id"": ""stage_6""}",FALSE,automation
3acd996a-dd38-4d87-99bd-cf85c8f30965,create_deal,user_348,account_70,deal_734,40:51.0,40:51.0,01/13/2027,web,mobile,2,NO,"{""feature_name"": ""dashboard"", ""source"": ""api"", ""pipeline_id"": ""pipeline_6"", ""stage_id"": ""stage_4""}",FALSE,backend
b5aadbce-b42e-481d-b027-cec596128849,invite_user,user_348,account_70,,41:59.0,41:59.0,01/13/2027,mobile,desktop,1.1,FR,"{""feature_name"": ""deal"", ""source"": ""automation""}",FALSE,automation
013042ac-2c8c-4c27-9733-9c192f421ace,move_deal_stage,user_348,account_70,deal_25,43:51.0,43:51.0,01/13/2027,web,mobile,1.1,DK,"{""feature_name"": ""dashboard"", ""source"": ""api"", ""pipeline_id"": ""pipeline_7"", ""stage_id"": ""stage_2""}",TRUE,backend
9feeb582-dbeb-4404-9ee2-c456e254c0d2,login,user_348,account_70,,46:20.0,46:20.0,01/13/2027,web,desktop,1.1,UK,"{""feature_name"": ""automation"", ""source"": ""api""}",FALSE,frontend
22b9f3f2-7b81-4a4e-a23c-c0b65e928ebe,log_activity,user_348,account_70,deal_792,47:39.0,47:39.0,01/13/2027,web,mobile,2.1,SE,"{""feature_name"": ""dashboard"", ""source"": ""api""}",FALSE,backend
b583d8c1-ed0e-44c2-b249-6f240154157f,move_deal_stage,user_348,account_70,deal_184,48:51.0,48:51.0,01/13/2027,mobile,mobile,1.1,DE,"{""feature_name"": ""dashboard"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_5"", ""stage_id"": ""stage_3""}",FALSE,automation
1697d489-d5d7-4510-9493-097ea57dd6d8,move_deal_stage,user_348,account_70,deal_712,51:45.0,51:45.0,01/13/2027,web,desktop,2.1,FR,"{""feature_name"": ""automation"", ""source"": ""api"", ""pipeline_id"": ""pipeline_1"", ""stage_id"": ""stage_4""}",FALSE,automation
2caa9cec-eed7-4009-9f83-7e77f7b2a6c7,enable_automation,user_348,account_70,,54:26.0,54:26.0,01/13/2027,mobile,desktop,2.1,DE,"{""feature_name"": ""pipeline"", ""source"": ""automation"", ""automation_type"": ""follow_up""}",FALSE,backend
b7e3cf74-8446-4891-90c8-d0e57ce83077,create_deal,user_348,account_70,deal_132,56:23.0,56:23.0,01/13/2027,web,desktop,2.1,NL,"{""feature_name"": ""automation"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_6"", ""stage_id"": ""stage_5""}",FALSE,frontend
39811986-1b09-492c-bd94-bc07ce83d0be,view_dashboard,user_348,account_70,,57:55.0,57:55.0,01/13/2027,web,desktop,1.1,DK,"{""feature_name"": ""pipeline"", ""source"": ""ui""}",FALSE,automation
487b06fd-e919-4777-9bd1-3ff58a02dcbd,create_deal,user_158,account_103,deal_295,34:54.0,34:54.0,01/14/2027,web,mobile,2.1,SE,"{""feature_name"": ""pipeline"", ""source"": ""api"", ""pipeline_id"": ""pipeline_7"", ""stage_id"": ""stage_3""}",FALSE,backend
6705510a-7e56-47f6-84c2-d375085268ce,log_activity,user_158,account_103,deal_37,37:07.0,37:07.0,01/14/2027,mobile,mobile,2,DK,"{""feature_name"": ""deal"", ""source"": ""ui""}",FALSE,frontend
df096c0b-e4e3-4bb1-bfa3-8b019b60ad1d,enable_automation,user_158,account_103,,37:41.0,37:41.0,01/14/2027,web,mobile,1.1,NL,"{""feature_name"": ""deal"", ""source"": ""api"", ""automation_type"": ""follow_up""}",FALSE,frontend
3b612a87-52dc-4c83-83a6-654e3839b899,log_activity,user_158,account_103,deal_748,38:55.0,38:55.0,01/14/2027,web,mobile,1.1,SE,"{""feature_name"": ""pipeline"", ""source"": ""automation""}",FALSE,frontend
3b3181bf-8165-4c2e-b86b-f00c979e688a,enable_automation,user_158,account_103,,40:05.0,40:05.0,01/14/2027,web,mobile,2.1,SE,"{""feature_name"": ""pipeline"", ""source"": ""automation"", ""automation_type"": ""reminder""}",FALSE,frontend
2e321c8e-bac9-4171-9ae3-328710fede2c,move_deal_stage,user_158,account_103,deal_50,12:03.0,12:03.0,01/14/2027,mobile,desktop,2,DE,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_5"", ""stage_id"": ""stage_1""}",FALSE,frontend
f6296a40-ed72-4e1f-a7f1-278911d34e2a,invite_user,user_158,account_103,,15:01.0,15:01.0,01/14/2027,mobile,desktop,2.1,DE,"{""feature_name"": ""dashboard"", ""source"": ""automation""}",FALSE,automation
886db25e-546d-41c7-8efb-97bb737df2e9,create_deal,user_158,account_103,deal_627,17:57.0,17:57.0,01/14/2027,web,mobile,1,DE,"{""feature_name"": ""deal"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_1"", ""stage_id"": ""stage_3""}",FALSE,automation
f1eea1be-8953-451e-b811-04f2821a12c7,create_deal,user_158,account_103,deal_498,19:40.0,19:40.0,01/14/2027,mobile,mobile,2.1,DK,"{""feature_name"": ""deal"", ""source"": ""api"", ""pipeline_id"": ""pipeline_8"", ""stage_id"": ""stage_1""}",FALSE,automation
2418c6ff-b7d4-40a1-a610-9d356a6f9a1b,enable_automation,user_298,account_21,,32:38.0,32:38.0,01/14/2027,mobile,desktop,1,SE,"{""feature_name"": ""deal"", ""source"": ""ui"", ""automation_type"": ""reminder""}",FALSE,frontend
c501430b-1379-4461-95cf-bdafd8499a95,move_deal_stage,user_298,account_21,deal_386,34:30.0,34:30.0,01/14/2027,web,mobile,2.1,DE,"{""feature_name"": ""automation"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_1"", ""stage_id"": ""stage_3""}",FALSE,backend
4645c9f1-db4d-4158-a77b-51ef3cfc460d,enable_automation,user_298,account_21,,35:12.0,35:12.0,01/14/2027,web,desktop,2.1,UK,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""automation_type"": ""reminder""}",FALSE,frontend
c4d0d2c4-880b-40d0-ae5b-e7095aee2ac3,enable_automation,user_298,account_21,,36:08.0,36:08.0,01/14/2027,web,desktop,2,UK,"{""feature_name"": ""deal"", ""source"": ""automation"", ""automation_type"": ""reminder""}",FALSE,automation
a2238c4a-037b-4944-9adf-90cbaaf48623,create_deal,user_298,account_21,deal_375,38:47.0,38:47.0,,mobile,desktop,2.1,NL,"{""feature_name"": ""deal"", ""source"": ""api"", ""pipeline_id"": ""pipeline_6"", ""stage_id"": ""stage_1""}",FALSE,automation
46204a07-ae73-4916-961b-492985753dd5,create_deal,user_298,account_21,deal_439,40:59.0,40:59.0,01/14/2027,mobile,mobile,2,SE,"{""feature_name"": ""deal"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_8"", ""stage_id"": ""stage_2""}",FALSE,frontend
8d4b0d67-e250-4d61-9988-a83b1e6b67fc,move_deal_stage,user_298,account_21,deal_431,01:13.0,01:13.0,01/14/2027,web,desktop,2,FR,"{""feature_name"": ""dashboard"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_5"", ""stage_id"": ""stage_3""}",FALSE,backend
549507d0-2f3a-4c21-9bad-0ca195100d11,move_deal_stage,user_298,account_21,deal_593,03:59.0,03:59.0,01/14/2027,web,desktop,1,SE,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_1"", ""stage_id"": ""stage_1""}",FALSE,backend
21f91a90-a691-4aa6-8c1c-f69750438472,log_activity,user_298,account_21,deal_59,05:16.0,05:16.0,01/14/2027,web,mobile,1.1,DE,"{""feature_name"": ""deal"", ""source"": ""ui""}",FALSE,automation
bfd75dab-ba4a-4b1a-b71e-2e05e3570e4b,create_deal,user_298,account_21,deal_433,08:06.0,08:06.0,01/14/2027,mobile,mobile,1,NO,"{""feature_name"": ""deal"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_4"", ""stage_id"": ""stage_5""}",FALSE,frontend
5e2c745f-5e21-41e9-88b9-27b7a4be8672,move_deal_stage,user_298,account_21,deal_738,09:37.0,09:37.0,01/14/2027,web,desktop,1.1,SE,"{""feature_name"": ""deal"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_4"", ""stage_id"": ""stage_6""}",FALSE,backend
03d410e3-e746-4065-83dd-01b3de9fa91e,log_activity,user_17,account_99,deal_638,56:43.0,56:43.0,01/14/2027,mobile,mobile,2,DK,"{""feature_name"": ""dashboard"", ""source"": ""automation""}",FALSE,automation
cead0d57-bad1-4165-95f8-5d0c7c743470,log_activity,user_17,account_99,deal_315,58:44.0,58:44.0,01/14/2027,mobile,mobile,1,NL,"{""feature_name"": ""deal"", ""source"": ""ui""}",TRUE,backend
6e69ac6c-d2aa-4aaf-82ee-0802904c6afa,login,user_17,account_99,,00:02.0,00:02.0,,mobile,desktop,1,UK,"{""feature_name"": ""pipeline"", ""source"": ""ui""}",FALSE,frontend
ab838cb7-be7b-4652-9543-cd715919c8d9,view_dashboard,user_17,account_99,,00:59.0,00:59.0,01/14/2027,web,desktop,2.1,UK,"{""feature_name"": ""dashboard"", ""source"": ""ui""}",FALSE,automation
5fcacc6b-04a1-44ed-ad22-9e20d5609c0f,enable_automation,user_17,account_99,,03:18.0,03:18.0,01/14/2027,mobile,mobile,2,DK,"{""feature_name"": ""pipeline"", ""source"": ""automation"", ""automation_type"": ""sync""}",FALSE,automation
f54e005d-9f9e-4143-aed9-78cb4462e5c4,login,user_17,account_99,,04:46.0,04:46.0,01/14/2027,mobile,desktop,1.1,DE,"{""feature_name"": ""automation"", ""source"": ""automation""}",FALSE,frontend
aa3c7305-d4ea-463b-aafb-4559a0e641c4,move_deal_stage,user_17,account_99,deal_140,05:20.0,05:20.0,01/14/2027,web,desktop,2.1,UK,"{""feature_name"": ""automation"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_2"", ""stage_id"": ""stage_3""}",FALSE,frontend
25a7c592-329f-46af-80b6-ec85d0ea8079,log_activity,user_130,account_9,deal_687,27:17.0,27:17.0,,web,desktop,2,SE,"{""feature_name"": ""pipeline"", ""source"": ""automation""}",FALSE,backend
2150cc42-d418-4087-9822-d5839d39c08d,enable_automation,user_130,account_9,,29:14.0,29:14.0,01/14/2027,web,mobile,2.1,NO,"{""feature_name"": ""automation"", ""source"": ""api"", ""automation_type"": ""lead_assignment""}",FALSE,frontend
65b21930-b677-4bc6-a67e-7621b5488754,move_deal_stage,user_130,account_9,deal_798,30:13.0,30:13.0,01/14/2027,mobile,mobile,2.1,NL,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_8"", ""stage_id"": ""stage_1""}",FALSE,backend
cbe43e94-1d18-4c81-97ba-86ef0c29379d,view_dashboard,user_130,account_9,,33:01.0,33:01.0,01/14/2027,web,desktop,2.1,FR,"{""feature_name"": ""deal"", ""source"": ""ui""}",FALSE,automation
1af4dd35-dea9-4fdc-bb29-76494b8d14e6,move_deal_stage,user_130,account_9,deal_341,34:53.0,34:53.0,01/14/2027,mobile,desktop,1.1,NL,"{""feature_name"": ""dashboard"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_8"", ""stage_id"": ""stage_5""}",FALSE,frontend
39a1f451-5f1b-49e4-97fd-64c31dac574e,create_deal,user_390,account_92,deal_421,53:50.0,53:50.0,01/15/2027,web,mobile,2,NL,"{""feature_name"": ""deal"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_2"", ""stage_id"": ""stage_5""}",FALSE,frontend
956f4ce1-6d03-42f0-9348-26d0634737e5,log_activity,user_390,account_92,deal_363,54:46.0,54:46.0,01/15/2027,web,mobile,1,DE,"{""feature_name"": ""dashboard"", ""source"": ""ui""}",FALSE,backend
129628c8-6082-4c1f-91dc-1a97158e7a51,move_deal_stage,user_390,account_92,deal_380,55:59.0,55:59.0,01/15/2027,mobile,mobile,1,NO,"{""feature_name"": ""dashboard"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_4"", ""stage_id"": ""stage_6""}",FALSE,automation
e0be859b-fc0c-4278-83db-4b4698c28313,move_deal_stage,user_390,account_92,deal_427,57:16.0,57:16.0,01/15/2027,mobile,mobile,1,FR,"{""feature_name"": ""deal"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_4"", ""stage_id"": ""stage_6""}",FALSE,automation
8e76353a-5c53-4cf2-b7aa-addc88a395db,create_deal,user_390,account_92,deal_642,58:52.0,58:52.0,01/15/2027,mobile,mobile,2,UK,"{""feature_name"": ""deal"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_6"", ""stage_id"": ""stage_6""}",FALSE,backend
ffe8d776-27e1-4395-a13a-ddcb5560d4a7,log_activity,user_390,account_92,deal_290,26:06.0,26:06.0,01/15/2027,web,desktop,1,UK,"{""feature_name"": ""deal"", ""source"": ""ui""}",FALSE,frontend
252446ef-ed57-4f38-a9c5-e866f00afd35,move_deal_stage,user_390,account_92,deal_533,27:18.0,27:18.0,01/15/2027,mobile,desktop,1,DE,"{""feature_name"": ""pipeline"", ""source"": ""api"", ""pipeline_id"": ""pipeline_8"", ""stage_id"": ""stage_6""}",FALSE,backend
c38910d3-416d-4dc5-8d1a-26310b16698f,log_activity,user_390,account_92,deal_716,28:49.0,28:49.0,01/15/2027,web,mobile,2.1,FR,"{""feature_name"": ""dashboard"", ""source"": ""automation""}",FALSE,backend
73d50728-84c6-4940-a467-617aae119da9,login,user_390,account_92,,30:31.0,30:31.0,01/15/2027,mobile,desktop,2.1,SE,"{""feature_name"": ""deal"", ""source"": ""ui""}",FALSE,frontend
2f659a73-baf2-4524-a1a7-87c18216a1bc,create_deal,user_390,account_92,deal_255,32:56.0,32:56.0,01/15/2027,mobile,mobile,1,SE,"{""feature_name"": ""deal"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_3"", ""stage_id"": ""stage_5""}",FALSE,frontend
d46e3437-8304-4e2b-ac5d-8bb84ce74bfd,enable_automation,user_289,account_43,,13:06.0,13:06.0,01/15/2027,web,desktop,1,NO,"{""feature_name"": ""pipeline"", ""source"": ""automation"", ""automation_type"": ""reminder""}",FALSE,frontend
3203082b-e43e-4c0a-b43d-ca3212c3128f,move_deal_stage,user_289,account_43,deal_283,14:02.0,14:02.0,01/15/2027,web,mobile,1,FR,"{""feature_name"": ""automation"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_2"", ""stage_id"": ""stage_5""}",FALSE,frontend
ca8182ee-3da6-4f5c-841c-a4c6766256be,log_activity,,account_43,deal_537,15:42.0,15:42.0,01/15/2027,mobile,mobile,1,NL,"{""feature_name"": ""automation"", ""source"": ""automation""}",FALSE,frontend
ab5466d2-24ec-4bb5-9808-37b905a8f22f,log_activity,user_289,account_43,deal_29,16:34.0,16:34.0,01/15/2027,mobile,desktop,2,FR,"{""feature_name"": ""dashboard"", ""source"": ""api""}",FALSE,automation
624949df-0454-4a44-a098-a8ff58dff32a,log_activity,user_289,account_43,deal_181,17:56.0,17:56.0,01/15/2027,mobile,mobile,2.1,UK,"{""feature_name"": ""pipeline"", ""source"": ""api""}",FALSE,frontend
6324265a-dbc3-4519-b9eb-b424ce59b76d,move_deal_stage,user_289,account_43,deal_230,20:44.0,20:44.0,01/15/2027,mobile,mobile,2.1,DK,"{""feature_name"": ""deal"", ""source"": ""automation"", ""pipeline_id"": ""pipeline_1"", ""stage_id"": ""stage_4""}",FALSE,frontend
1fc163a8-885c-44a8-8460-4aa42de4d81d,enable_automation,user_98,account_109,,45:17.0,45:17.0,01/15/2027,mobile,mobile,2.1,SE,"{""feature_name"": ""pipeline"", ""source"": ""automation"", ""automation_type"": ""sync""}",FALSE,automation
c90d9fe0-50ff-453d-ae99-493603dcfbdb,login,user_98,account_109,,46:22.0,46:22.0,01/15/2027,mobile,desktop,1,DK,"{""feature_name"": ""deal"", ""source"": ""ui""}",FALSE,automation
186cea12-fe67-43d7-a8eb-cd9feae2742d,enable_automation,user_98,account_109,,47:52.0,47:52.0,01/15/2027,web,desktop,1.1,SE,"{""feature_name"": ""automation"", ""source"": ""api"", ""automation_type"": ""sync""}",FALSE,frontend
0dac9cac-872a-4228-9c77-788b0323512a,login,user_98,account_109,,49:19.0,49:19.0,01/15/2027,web,desktop,2,SE,"{""feature_name"": ""deal"", ""source"": ""api""}",FALSE,backend
815ca0ad-0816-4444-a88a-64e80c7eaada,log_activity,user_98,account_109,deal_700,51:33.0,51:33.0,01/15/2027,mobile,desktop,2,UK,"{""feature_name"": ""dashboard"", ""source"": ""ui""}",FALSE,frontend
08836d5a-308d-4f57-805a-162d92d81bfc,create_deal,user_98,account_109,deal_361,52:38.0,52:38.0,01/15/2027,web,desktop,1.1,NO,"{""feature_name"": ""deal"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_7"", ""stage_id"": ""stage_2""}",FALSE,frontend
df8a18d8-ae50-4342-b361-8f7002e2689b,move_deal_stage,user_98,account_109,deal_652,55:17.0,55:17.0,01/15/2027,mobile,desktop,2.1,FR,"{""feature_name"": ""dashboard"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_4"", ""stage_id"": ""stage_3""}",FALSE,automation
9392d2db-5449-4f93-849e-93b6cb930a64,invite_user,user_114,account_75,,26:50.0,26:50.0,01/15/2027,web,mobile,1,SE,"{""feature_name"": ""automation"", ""source"": ""automation""}",FALSE,backend
97672528-9643-45c9-896e-631280023f46,log_activity,user_114,account_75,deal_751,27:46.0,27:46.0,01/15/2027,web,mobile,2,SE,"{""feature_name"": ""automation"", ""source"": ""api""}",FALSE,backend
9442b337-e2ce-4231-bfba-58a56b216a89,enable_automation,user_114,account_75,,30:20.0,30:20.0,01/15/2027,mobile,desktop,1.1,SE,"{""feature_name"": ""dashboard"", ""source"": ""ui"", ""automation_type"": ""follow_up""}",FALSE,automation
9a5d4814-e511-4330-b7e2-fa69828b2dba,create_deal,user_114,account_75,deal_474,31:54.0,31:54.0,,mobile,desktop,2,DE,"{""feature_name"": ""automation"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_7"", ""stage_id"": ""stage_1""}",FALSE,automation
3bb57200-d26e-4255-9644-0bccaec8be5d,log_activity,user_114,account_75,deal_436,46:47.0,46:47.0,01/15/2027,web,mobile,2,NL,"{""feature_name"": ""deal"", ""source"": ""automation""}",FALSE,automation
ca038be2-5089-43f3-8e47-09a05ad7a082,enable_automation,user_114,account_75,,48:47.0,48:47.0,,mobile,mobile,2,UK,"{""feature_name"": ""dashboard"", ""source"": ""ui"", ""automation_type"": ""lead_assignment""}",FALSE,frontend
6f9f2639-a975-493b-af67-055a0c3cffd4,create_deal,user_114,account_75,deal_141,50:37.0,50:37.0,01/15/2027,web,desktop,1.1,DE,"{""feature_name"": ""pipeline"", ""source"": ""ui"", ""pipeline_id"": ""pipeline_1"", ""stage_id"": ""stage_6""}",FALSE,frontend
40766e90-2509-4fd1-a831-3dd070dfcf9c,login,user_114,account_75,,51:22.0,51:22.0,01/15/2027,web,desktop,1,FR,"{""feature_name"": ""pipeline"", ""source"": ""automation""}",FALSE,backend
